"site.name","hour","Temp","Wet.Bulb.Temp.","Globe.Temp","Rel..Hum.","Baro.","Altitude","Station.P.","Wind.Speed","Heat.Index","Dew.Point","Dens..Alt.","NA.WBGT","TWL","WBGT","Wind.Chill","Tmrt","UTCI","svf","time_mid","n_raw","route","Crosswind","Headwind","Mag..Dir.","True.Dir.","site","local_time","t_local","sun_elev","period","ws_utci","D_Tmrt","UTCI_anom","Tmrt_anom","Ta_anom","ws_anom"
"courtyard",2026-05-29 03:00:00,9,7.54,8.76,81.66,1022.18,-76.26,1022.19,0,8.85,6.05,-275.19,7.59,320,7.98,8.95,8.75999999999999,10.4,0.642,2026-05-29 03:20:30,31,"park",NA,NA,NA,NA,"courtyard",2026-05-29 05:20:30,5.33333333333333,2.55515546249009,"morning",0.374662211060301,-0.240000000000009,-0.949999999999999,-1.26089419703989,-1.022,-0.012
"courtyard",2026-05-29 04:00:00,14.84,11.66,19.74,68.99,1022.47,-78.35,1022.47,0,14.11,9.19,-55.13,12.58,269.38,14.12,14.78,19.74,17.4,0.642,2026-05-29 04:20:30,31,"park",NA,NA,NA,NA,"courtyard",2026-05-29 06:20:30,6.33333333333333,10.6894516999676,"morning",0.374662211060301,4.90000000000001,2.7,4.45958541516213,1.801,-0.14
"courtyard",2026-05-29 05:00:00,16.91,12.42,18.8,59.59,1022.5,-79.29,1022.58,0.39,15.62,8.98,17.65,12.44,290.47,14.09,16.85,21.4331565755821,18.8,0.642,2026-05-29 05:20:30,31,"park",NA,NA,NA,NA,"courtyard",2026-05-29 07:20:30,7.33333333333333,19.4803826829196,"morning",0.39,4.52315657558213,-1.48,-4.68555527007545,-0.747,-0.026
"courtyard",2026-05-29 06:00:00,18.6,12.96,18.65,52.57,1022.41,-78,1022.42,0.55,16.97,8.72,79.26,13.28,320,14.87,18.55,18.7368781151596,18.5,0.642,2026-05-29 06:20:30,31,"park",NA,NA,NA,NA,"courtyard",2026-05-29 08:20:30,8.33333333333333,28.5873425107396,"morning",0.55,0.136878115159639,-6.53333333333333,-19.9550318723412,-1.50111111111111,-0.105555555555556
"courtyard",2026-05-29 07:00:00,20.07,13.54,21.68,47.99,1022.28,-77.9,1022.34,1.15,18.86,8.73,132.26,13.92,320,16.07,20.02,25.8159416940468,20.5,0.642,2026-05-29 07:20:30,31,"park",NA,NA,NA,NA,"courtyard",2026-05-29 09:20:30,9.33333333333333,37.6367361530992,"morning",1.15,5.74594169404678,-5.47777777777778,-15.0540009223302,-1.40888888888889,0.296666666666667
"courtyard",2026-05-29 08:00:00,22.14,14.5,32.78,43.25,1022.17,-76.19,1022.18,1.6,21.35,9.06,207.74,17.17,292.16,20.75,22.1,59.5236676858331,30.5,0.642,2026-05-29 08:20:30,31,"park",NA,NA,NA,NA,"courtyard",2026-05-29 10:20:30,10.3333333333333,46.1331736394286,"midday",1.6,37.3836676858331,0.629999999999999,8.2329136571414,-1.32,0.626
"courtyard",2026-05-29 09:00:00,24.09,15.16,35.74,38.1,1021.97,-74.35,1021.98,1.19,22.75,8.93,277.55,17.96,269.03,22.05,24.05,59.8861264594807,32.5,0.642,2026-05-29 09:20:30,31,"park",NA,NA,NA,NA,"courtyard",2026-05-29 11:20:30,11.3333333333333,53.3108754157157,"midday",1.19,35.7961264594807,2.21111111111111,9.27955423875277,-0.25888888888889,0.351111111111111
"courtyard",2026-05-29 10:00:00,24.73,15.32,36.49,36.23,1021.84,-73.96,1021.88,1.7,23.16,8.76,299.92,18.21,270.79,22.48,24.66,65.7483149732574,33.5,0.642,2026-05-29 10:20:00,25,"park",NA,NA,NA,NA,"courtyard",2026-05-29 12:20:00,12.3333333333333,57.9653533321124,"midday",1.7,41.0183149732574,2.6,12.9851253149408,-0.454999999999998,0.588
"courtyard",2026-05-29 11:00:00,26.46,15.84,38.82,32.15,1021.2,-67.74,1021.22,1.59,24.76,8.52,366.42,18.94,250.96,23.61,26.42,67.7757265374111,35.3,0.642,2026-05-29 11:20:30,31,"park",NA,NA,NA,NA,"courtyard",2026-05-29 13:20:30,13.3333333333333,58.8733319675347,"midday",1.59,41.3157265374111,2.94,12.6925834640391,0.0760000000000005,0.492
"courtyard",2026-05-29 12:00:00,27.29,16.11,40.35,30.45,1020.43,-61.87,1020.44,1.69,25.45,8.41,402.23,19.45,238.57,24.36,27.24,71.3459819593733,36.6,0.642,2026-05-29 12:20:30,31,"park",NA,NA,NA,NA,"courtyard",2026-05-29 14:20:30,14.3333333333333,55.6450459073276,"midday",1.69,44.0559819593733,4.44444444444444,17.6085060579394,0.354444444444443,0.481111111111111
"courtyard",2026-05-29 13:00:00,28.94,17.3,40.15,30.53,1019.65,-55.77,1019.73,0.75,27.36,9.88,470.23,19.85,230.59,24.7,28.88,57.6011898626456,35.3,0.642,2026-05-29 13:20:30,31,"park",NA,NA,NA,NA,"courtyard",2026-05-29 15:20:30,15.3333333333333,49.3440013462524,"midday",0.75,28.6611898626456,4.14444444444444,12.0973319491597,0.681111111111111,0.0655555555555556
"courtyard",2026-05-29 14:00:00,29.52,17.22,39.51,28.25,1019.46,-53.19,1019.47,0.56,27.82,9.22,490.81,19.59,231.49,24.45,29.46,52.8958942744612,34.5,0.642,2026-05-29 14:20:30,31,"park",NA,NA,NA,NA,"courtyard",2026-05-29 16:20:30,16.3333333333333,41.2867472378762,"afternoon",0.56,23.3758942744612,3.02,9.37763429054843,0.286999999999999,0.098
"courtyard",2026-05-29 15:00:00,28.45,16.81,37.12,29.87,1018.7,-47.84,1018.72,2.34,26.71,9.14,461.88,19.22,266.34,23.72,28.4,63.4602575116415,34.4,0.642,2026-05-29 15:20:00,25,"park",NA,NA,NA,NA,"courtyard",2026-05-29 17:20:00,17.3333333333333,32.4790874420465,"afternoon",2.34,35.0102575116415,4.33,21.4867418023683,0.177,1.431
"courtyard",2026-05-29 16:00:00,26.23,15.37,27.48,30.72,1018.04,-42.08,1018.04,0.82,24.4,7.64,388.44,16.22,308.96,19.44,26.2,29.97386939285,25.8,0.642,2026-05-29 16:20:00,25,"park",NA,NA,NA,NA,"courtyard",2026-05-29 18:20:00,18.3333333333333,23.356512869991,"afternoon",0.82,3.74386939285002,-1.39,-3.98879291305927,-0.777999999999999,-0.0660000000000001
"courtyard",2026-05-29 17:00:00,26.34,15.6,26.3,31.2,1017.4,-36,1017.41,0.74,24.58,7.97,399.44,16.41,316.75,19.38,26.3,26.223092982833,24.9,0.642,2026-05-29 17:20:00,25,"park",NA,NA,NA,NA,"courtyard",2026-05-29 19:20:00,19.3333333333333,14.4021993248734,"afternoon",0.74,-0.116907017167048,-1.73,-5.03142552147706,-0.638000000000002,0.135
"courtyard",2026-05-29 18:00:00,24.09,15.03,23.02,37.36,1016.89,-32,1016.9,0,22.69,8.64,328.28,16.14,252.92,18.28,24.04,23.02,22.9,0.642,2026-05-29 18:20:00,25,"park",NA,NA,NA,NA,"courtyard",2026-05-29 20:20:00,20.3333333333333,5.96325759313357,"afternoon",0.374662211060301,-1.07000000000002,-0.100000000000001,-0.483338595144158,-0.117999999999999,-0.022
"courtyard",2026-05-29 19:00:00,21.99,14.22,22,42.23,1017.7,-39.45,1017.79,0,21.16,8.58,245.97,15.19,257.91,17.2,21.96,22,21.4,0.642,2026-05-29 19:20:30,31,"park",NA,NA,NA,NA,"courtyard",2026-05-29 21:20:30,21.3333333333333,-1.67356686961969,"night",0.374662211060301,0.0100000000000016,-0.380000000000003,-0.103436984129065,-0.699000000000002,-0.033
"courtyard",2026-05-29 20:00:00,20.43,13.84,20.49,48.28,1017.2,-35.2,1017.27,0,19.39,9.15,197.44,14.7,263.67,16.39,20.38,20.49,20.2,0.642,2026-05-29 20:21:00,25,"park",NA,NA,NA,NA,"courtyard",2026-05-29 22:21:00,22.35,-8.05382366782186,"night",0.374662211060301,0.0600000000000094,-0.34,-0.0328951087695373,-0.749000000000002,-0.133
"courtyard",2026-05-29 21:00:00,21.55,14.25,21.11,44.48,1017.11,-34,1017.13,0.36,20.9,8.95,238.63,14.81,320,16.73,21.53,20.5299071565291,20.7,0.642,2026-05-29 21:21:30,19,"park",NA,NA,NA,NA,"courtyard",2026-05-29 23:21:30,23.35,-12.7747366610634,"night",0.374662211060301,-1.02009284347087,0.509999999999998,0.156696061653115,-0.198,-0.331
"karl-ziegler east",2026-05-29 03:00:00,10.1,8.23,10.01,78.29,1022.38,-78,1022.4,0,9.85,6.48,-235.52,8.31,317.85,8.84,10.05,10.01,11.4,0.483,2026-05-29 03:33:00,25,"park",NA,NA,NA,NA,"karl-ziegler east",2026-05-29 05:33:00,5.55,4.17860882037503,"morning",0.374662211060301,-0.0900000000000087,0.0500000000000007,-0.0108941970398853,0.0779999999999994,-0.012
"karl-ziegler east",2026-05-29 04:00:00,13.7,10.63,12.36,68.96,1022.55,-79.64,1022.6,0,13.06,8.13,-100.48,10.98,303.68,11.51,13.67,12.36,14.2,0.483,2026-05-29 04:33:00,25,"park",NA,NA,NA,NA,"karl-ziegler east",2026-05-29 06:33:00,6.55,12.4780612723974,"morning",0.374662211060301,-1.33999999999999,-0.5,-2.92041458483787,0.661,-0.14
"karl-ziegler east",2026-05-29 05:00:00,15.68,11.44,16.25,60.39,1022.64,-79.84,1022.65,1.27,14.51,8.04,-30.13,11.65,320,12.97,15.6,17.9137603091286,15.1,0.483,2026-05-29 05:32:30,31,"park",NA,NA,NA,NA,"karl-ziegler east",2026-05-29 07:32:30,7.53333333333333,21.2875577030942,"morning",1.27,2.23376030912858,-5.18,-8.20495153652901,-1.977,0.854
"karl-ziegler east",2026-05-29 06:00:00,17.86,12.33,18.55,52.48,1022.49,-78.45,1022.5,0.99,16.16,8.02,50,12.7,320,14.36,17.83,20.243608709057,17.7,0.483,2026-05-29 06:32:30,31,"park",NA,NA,NA,NA,"karl-ziegler east",2026-05-29 08:32:30,8.53333333333333,30.4151800496245,"morning",0.99,2.38360870905701,-7.33333333333333,-18.4483012784438,-2.24111111111111,0.334444444444444
"karl-ziegler east",2026-05-29 07:00:00,19.4,12.7,21.2,46.1,1022.7,-80,1022.6,1.1,17.9,7.5,103,13.2,320,15.4,19.4,25.7155224468656,20,0.483,2026-05-29 07:32:00,1,"park",NA,NA,NA,NA,"karl-ziegler east",2026-05-29 09:32:00,9.53333333333333,39.3267431048647,"morning",1.1,6.31552244686558,-5.97777777777778,-15.1544201695114,-2.07888888888889,0.246666666666667
"karl-ziegler east",2026-05-29 08:00:00,22.54,14.48,31.8,41.2,1022.22,-77.74,1022.31,0.97,21.58,8.69,219.42,16.48,298.11,20.07,22.49,49.9390496861395,29.3,0.483,2026-05-29 08:33:30,31,"park",NA,NA,NA,NA,"karl-ziegler east",2026-05-29 10:33:30,10.55,47.8340544242654,"midday",0.97,27.3990496861395,-0.57,-1.35170434255225,-0.920000000000002,-0.004
"karl-ziegler east",2026-05-29 09:00:00,24.5,15.24,35.72,36.7,1021.96,-74.16,1021.97,1.59,23.07,8.74,291.61,17.95,265.78,22.1,24.46,62.9863129665893,32.8,0.483,2026-05-29 09:32:30,31,"park",NA,NA,NA,NA,"karl-ziegler east",2026-05-29 11:32:30,11.5333333333333,54.4914019005432,"midday",1.59,38.4863129665893,2.51111111111111,12.3797407458613,0.15111111111111,0.751111111111111
"karl-ziegler east",2026-05-29 10:00:00,23.99,14.82,35.07,36.56,1021.77,-73.48,1021.83,2.83,22.55,8.23,273.36,17.63,287.04,21.71,23.94,71.685200989719,32.4,0.483,2026-05-29 10:32:00,25,"park",NA,NA,NA,NA,"karl-ziegler east",2026-05-29 12:32:00,12.5333333333333,58.4846981109176,"midday",2.83,47.695200989719,1.5,18.9220113314024,-1.195,1.718
"karl-ziegler east",2026-05-29 11:00:00,26.4,15.39,38.84,30.06,1021,-66.92,1021.07,1.02,24.52,7.45,362.88,18.46,247.61,23.26,26.36,61.8063171920943,34.4,0.483,2026-05-29 11:33:00,25,"park",NA,NA,NA,NA,"karl-ziegler east",2026-05-29 13:33:00,13.55,58.5204222651066,"midday",1.02,35.4063171920943,2.04,6.72317411872238,0.0159999999999982,-0.0780000000000001
"karl-ziegler east",2026-05-29 12:00:00,27.44,16.25,40.03,30.65,1020.45,-61.9,1020.45,1.53,25.63,8.64,408.26,19.33,239.95,24.21,27.39,68.5873966837161,36.2,0.483,2026-05-29 12:32:30,31,"park",NA,NA,NA,NA,"karl-ziegler east",2026-05-29 14:32:30,14.5333333333333,54.5851123972669,"midday",1.53,41.1473966837161,4.04444444444444,14.8499207822822,0.504444444444445,0.321111111111111
"karl-ziegler east",2026-05-29 13:00:00,28.61,16.93,40.81,29.9,1019.5,-53.55,1019.52,1.5,26.91,9.29,459.48,20.02,232.1,24.96,28.56,68.1211327242305,37,0.483,2026-05-29 13:32:30,31,"park",NA,NA,NA,NA,"karl-ziegler east",2026-05-29 15:32:30,15.5333333333333,47.836923131702,"midday",1.5,39.5111327242305,5.84444444444444,22.6172748107445,0.351111111111109,0.815555555555556
"karl-ziegler east",2026-05-29 14:00:00,29.22,17.16,39.22,28.87,1019.23,-52.77,1019.31,1.16,27.55,9.29,482.45,19.52,248.52,24.32,29.17,59.3607530973748,35.5,0.483,2026-05-29 14:32:30,31,"park",NA,NA,NA,NA,"karl-ziegler east",2026-05-29 16:32:30,16.5333333333333,39.5536176394897,"afternoon",1.16,30.1407530973748,4.02,15.842493113462,-0.0130000000000017,0.698
"karl-ziegler east",2026-05-29 15:00:00,27.61,16.16,29.93,29.46,1018.5,-46.16,1018.56,1.81,25.67,8.22,432.08,16.62,318.64,20.36,27.57,37.0316939364128,27.6,0.483,2026-05-29 15:32:00,25,"park",NA,NA,NA,NA,"karl-ziegler east",2026-05-29 17:32:00,17.5333333333333,30.6592185019517,"afternoon",1.81,9.42169393641275,-2.47,-4.94182177286049,-0.663,0.901
"karl-ziegler east",2026-05-29 16:00:00,27.25,15.99,29.81,30,1018.2,-43.03,1018.23,1.6,25.33,8.17,422.77,16.54,314.76,20.25,27.18,37.0896035585837,27.6,0.483,2026-05-29 16:32:30,31,"park",NA,NA,NA,NA,"karl-ziegler east",2026-05-29 18:32:30,18.5333333333333,21.4651980648846,"afternoon",1.6,9.83960355858375,0.41,3.12694125267446,0.242000000000001,0.714
"karl-ziegler east",2026-05-29 17:00:00,27.39,16.29,32.28,31.01,1017.35,-35.94,1017.38,0.91,25.59,8.78,438.42,17.68,278.92,21.56,27.35,41.8479506948775,29.9,0.483,2026-05-29 17:32:30,31,"park",NA,NA,NA,NA,"karl-ziegler east",2026-05-29 19:32:30,19.5333333333333,12.5903726143096,"afternoon",0.91,14.4579506948775,3.27,10.5934321905674,0.411999999999999,0.305
"karl-ziegler east",2026-05-29 18:00:00,24.52,15.37,24.03,37.41,1017,-33.81,1017.05,0,23.05,9.05,343.68,16.44,252.92,18.75,24.47,24.03,23.5,0.483,2026-05-29 18:32:30,31,"park",NA,NA,NA,NA,"karl-ziegler east",2026-05-29 20:32:30,20.5333333333333,4.30159105881149,"afternoon",0.374662211060301,-0.490000000000027,0.5,0.526661404855833,0.312000000000001,-0.022
"karl-ziegler east",2026-05-29 19:00:00,22.8,14.7,22.5,41.2,1017.5,-39,1017.6,0,21.8,8.9,276,15.6,254.7,17.7,22.7,22.5,22,0.483,2026-05-29 19:35:00,1,"park",NA,NA,NA,NA,"karl-ziegler east",2026-05-29 21:35:00,21.5833333333333,-3.33223800144435,"night",0.374662211060301,-0.300000000000001,0.219999999999999,0.396563015870935,0.111000000000001,-0.033
"karl-ziegler east",2026-05-29 20:00:00,20.81,14.51,20.46,50.73,1017.2,-35.32,1017.28,0,20.1,10.22,214.89,15.24,261.08,16.84,20.8,20.46,20.5,0.483,2026-05-29 20:33:30,19,"park",NA,NA,NA,NA,"karl-ziegler east",2026-05-29 22:33:30,22.55,-9.17845298737523,"night",0.374662211060301,-0.350000000000019,-0.0399999999999991,-0.0628951087695668,-0.369000000000003,-0.133
"karl-ziegler east",2026-05-29 21:00:00,21.75,14.26,21.46,43.92,1017.05,-34,1017.1,0.98,21,8.94,245.08,14.84,320,16.84,21.7,20.7648135895244,20.2,0.483,2026-05-29 21:33:00,25,"park",NA,NA,NA,NA,"karl-ziegler east",2026-05-29 23:33:00,23.55,-13.4522671663569,"night",0.98,-0.985186410475649,0.00999999999999801,0.391602494648332,0.00199999999999889,0.289
"karl-ziegler west",2026-05-29 03:00:00,9.21,7.67,8.92,81.4,1022.5,-78.71,1022.52,0,9.04,6.19,-270.06,7.85,320,8.21,9.16,8.92000000000002,10.6,0.577,2026-05-29 03:43:30,31,"park",NA,NA,NA,NA,"karl-ziegler west",2026-05-29 05:43:30,5.71666666666667,5.57372332575443,"morning",0.374662211060301,-0.289999999999985,-0.75,-1.10089419703986,-0.811999999999999,-0.012
"karl-ziegler west",2026-05-29 04:00:00,12.88,10.02,13.03,70.22,1022.61,-79.97,1022.63,0,12.33,7.61,-132.68,10.27,301.72,11.12,12.83,13.03,13.9,0.577,2026-05-29 04:43:30,31,"park",NA,NA,NA,NA,"karl-ziegler west",2026-05-29 06:43:30,6.71666666666667,14.0002301964276,"morning",0.374662211060301,0.149999999999972,-0.799999999999999,-2.25041458483791,-0.158999999999999,-0.14
"karl-ziegler west",2026-05-29 05:00:00,16.51,11.85,18.87,57.7,1022.5,-79.03,1022.55,0.55,15.17,8.14,1.42,12.18,317.88,13.93,16.47,22.8798630101458,18.8,0.577,2026-05-29 05:43:30,31,"park",NA,NA,NA,NA,"karl-ziegler west",2026-05-29 07:43:30,7.71666666666667,22.9529656300799,"morning",0.55,6.36986301014581,-1.48,-3.23884883551177,-1.147,0.134
"karl-ziegler west",2026-05-29 06:00:00,22.13,14.92,33.68,46.19,1022.19,-76.35,1022.19,0.22,21.31,10,209.61,17.23,235.79,20.83,22.06,43.1941220078285,28,0.577,2026-05-29 06:43:30,31,"park",NA,NA,NA,NA,"karl-ziegler west",2026-05-29 08:43:30,8.71666666666667,32.0861405498666,"morning",0.374662211060301,21.0641220078285,2.96666666666667,4.50221202032768,2.02888888888889,-0.435555555555556
"karl-ziegler west",2026-05-29 08:00:00,25.43,16.01,36.24,37.14,1022.2,-76.58,1022.22,0.63,24.04,9.75,324.65,18.74,239.12,22.85,25.4,52.0842601786077,31.9,0.577,2026-05-29 08:44:30,31,"park",NA,NA,NA,NA,"karl-ziegler west",2026-05-29 10:44:30,10.7333333333333,49.2187227250189,"midday",0.63,26.6542601786077,2.03,0.793506149915963,1.97,-0.344
"karl-ziegler west",2026-05-29 09:00:00,25.45,15.83,36.26,36.06,1021.99,-74.71,1022,1.01,23.95,9.32,325.94,18.43,258.05,22.62,25.41,56.8170696349734,32.7,0.577,2026-05-29 09:43:30,31,"park",NA,NA,NA,NA,"karl-ziegler west",2026-05-29 11:43:30,11.7166666666667,55.4766864553939,"midday",1.01,31.3670696349734,2.41111111111111,6.21049741424542,1.10111111111111,0.171111111111111
"karl-ziegler west",2026-05-29 10:00:00,25.26,15.42,34.77,34.61,1021.56,-71.74,1021.61,0.95,23.65,8.54,320.87,17.63,270.01,21.74,25.21,52.6754845425914,31.5,0.577,2026-05-29 10:42:30,31,"park",NA,NA,NA,NA,"karl-ziegler west",2026-05-29 12:42:30,12.7,58.8054524877854,"midday",0.95,27.4154845425914,0.600000000000001,-0.0877051157252211,0.0750000000000028,-0.162
"karl-ziegler west",2026-05-29 11:00:00,25.53,15.05,26.2,31.36,1020.93,-65.72,1020.93,0.86,23.7,7.35,333.88,15.67,320,18.75,25.5,27.6007530086734,24.6,0.577,2026-05-29 11:43:00,25,"park",NA,NA,NA,NA,"karl-ziegler west",2026-05-29 13:43:00,13.7166666666667,58.1097407818684,"midday",0.86,2.07075300867339,-7.76,-27.4823900646985,-0.853999999999999,-0.238
"karl-ziegler west",2026-05-29 12:00:00,25.27,15.25,25.79,33.57,1020.22,-60.48,1020.3,0.79,23.62,8.11,333.76,15.71,317.82,18.64,25.24,26.8292881212503,24.4,0.577,2026-05-29 12:43:00,25,"park",NA,NA,NA,NA,"karl-ziegler west",2026-05-29 14:43:00,14.7166666666667,53.5658201557932,"midday",0.79,1.55928812125027,-7.75555555555556,-26.9081877801836,-1.66555555555556,-0.418888888888889
"karl-ziegler west",2026-05-29 13:00:00,26.45,15.86,26.93,32.28,1019.49,-53.74,1019.52,1.18,24.75,8.56,383.48,16.44,317.29,19.51,26.41,28.1356338980338,25.2,0.577,2026-05-29 13:43:30,31,"park",NA,NA,NA,NA,"karl-ziegler west",2026-05-29 15:43:30,15.7166666666667,46.4026457818563,"midday",1.18,1.6856338980338,-5.95555555555556,-17.3682240154522,-1.80888888888889,0.495555555555556
"karl-ziegler west",2026-05-29 14:00:00,27.65,16.08,27.22,29.08,1019.08,-50.74,1019.14,0.67,25.72,8.05,426.94,16.96,281.39,20.05,27.6,26.4455448808372,25.9,0.577,2026-05-29 14:43:30,31,"park",NA,NA,NA,NA,"karl-ziegler west",2026-05-29 16:43:30,16.7166666666667,37.9415083610395,"afternoon",0.67,-1.20445511916281,-5.58,-17.0727151030756,-1.583,0.208
"karl-ziegler west",2026-05-29 15:00:00,27.35,15.81,28.02,28.75,1018.34,-44.24,1018.36,0.34,25.4,7.64,423.57,16.78,274,20.06,27.31,28.8106599846167,26.4,0.577,2026-05-29 15:43:00,37,"park",NA,NA,NA,NA,"karl-ziegler west",2026-05-29 17:43:00,17.7166666666667,28.9859967581342,"afternoon",0.374662211060301,1.46065998461668,-3.67,-13.1628557246566,-0.922999999999998,-0.569
"karl-ziegler west",2026-05-29 16:00:00,26.74,15.81,28.03,30.98,1018.12,-42.67,1018.15,1.21,24.95,8.21,406.49,16.52,318.9,19.83,26.7,31.2510275279858,26.2,0.577,2026-05-29 16:39:00,49,"park",NA,NA,NA,NA,"karl-ziegler west",2026-05-29 18:39:00,18.65,20.4857453549651,"afternoon",1.21,4.5110275279858,-0.990000000000002,-2.71163477792349,-0.268000000000001,0.324
"karl-ziegler west",2026-05-29 17:00:00,26.6,15.99,27.48,32.39,1017.37,-36,1017.39,0.24,24.9,8.74,410.76,17.1,266.86,20.12,26.56,28.326935312581,25.9,0.577,2026-05-29 17:40:30,67,"park",NA,NA,NA,NA,"karl-ziegler west",2026-05-29 19:40:30,19.6666666666667,11.4439409384163,"afternoon",0.374662211060301,1.72693531258098,-0.73,-2.92758319172903,-0.378,-0.365
"karl-ziegler west",2026-05-29 18:00:00,23.54,14.84,22.54,38.58,1017.14,-34.08,1017.16,0,22.29,8.62,306.72,15.77,255.26,17.94,23.49,22.54,22.4,0.577,2026-05-29 18:43:00,25,"park",NA,NA,NA,NA,"karl-ziegler west",2026-05-29 20:43:00,20.7166666666667,2.9369466672498,"afternoon",0.374662211060301,-0.999999999999979,-0.600000000000001,-0.963338595144119,-0.667999999999999,-0.022
"karl-ziegler west",2026-05-29 19:00:00,22.15,14.69,21.54,44.43,1017.64,-38.96,1017.65,0,21.42,9.48,255.68,15.57,257.71,17.43,22.11,21.54,21.5,0.577,2026-05-29 19:44:00,25,"park",NA,NA,NA,NA,"karl-ziegler west",2026-05-29 21:44:00,21.7333333333333,-4.32308844703264,"night",0.374662211060301,-0.609999999999978,-0.280000000000001,-0.563436984129044,-0.539000000000001,-0.033
"karl-ziegler west",2026-05-29 20:00:00,20.78,14.31,20.01,49.42,1017.28,-35.94,1017.35,0.32,19.99,9.82,211.81,14.88,277.96,16.49,20.75,19.0515498181474,20,0.577,2026-05-29 20:43:30,31,"park",NA,NA,NA,NA,"karl-ziegler west",2026-05-29 22:43:30,22.7166666666667,-10.024701990403,"night",0.374662211060301,-1.72845018185265,-0.539999999999999,-1.4713452906222,-0.399000000000001,0.187
"karl-ziegler west",2026-05-29 21:00:00,21.73,14.06,20.77,42.66,1017.1,-34,1017.13,0.7,20.92,8.49,242.97,14.52,312.62,16.44,21.68,18.8643587776431,20,0.577,2026-05-29 21:43:30,31,"park",NA,NA,NA,NA,"karl-ziegler west",2026-05-29 23:43:30,23.7166666666667,-14.0045746732683,"night",0.7,-2.86564122235687,-0.190000000000001,-1.50885231723289,-0.0180000000000007,0.00900000000000001
"skatepark",2026-05-29 03:00:00,8.9,7.62,8.85,83.99,1022.5,-78.81,1022.52,0,8.88,6.35,-280.71,7.79,320,8.12,8.88,8.85000000000002,10.4,0.955,2026-05-29 03:54:30,31,"park",NA,NA,NA,NA,"skatepark",2026-05-29 05:54:30,5.9,7.06380214168966,"morning",0.374662211060301,-0.0499999999999776,-0.949999999999999,-1.17089419703985,-1.122,-0.012
"skatepark",2026-05-29 04:00:00,13.27,10.25,13.68,68.56,1022.7,-80.13,1022.68,0,12.64,7.63,-118.45,10.55,298.59,11.43,13.24,13.68,14.4,0.955,2026-05-29 04:54:30,31,"park",NA,NA,NA,NA,"skatepark",2026-05-29 06:54:30,6.9,15.6121268485764,"morning",0.374662211060301,0.410000000000007,-0.299999999999999,-1.60041458483787,0.231,-0.14
"skatepark",2026-05-29 05:00:00,19.1,13.28,26.2,52,1022.2,-77,1022.25,0.29,17.7,9.03,99.8,14.92,277.31,17.51,19.06,33.6997367804773,23.8,0.955,2026-05-29 05:55:00,25,"park",NA,NA,NA,NA,"skatepark",2026-05-29 07:55:00,7.91666666666667,24.7006812203027,"morning",0.374662211060301,14.5997367804773,3.52,7.58102493481976,1.443,-0.126
"skatepark",2026-05-29 06:00:00,22.06,15.04,31.16,47.2,1022.17,-76.2,1022.18,0.9,21.43,10.31,209.08,17.12,277.52,20.35,22.03,48.3835740065998,28.9,0.955,2026-05-29 06:55:00,25,"park",NA,NA,NA,NA,"skatepark",2026-05-29 08:55:00,8.91666666666667,33.8253383995928,"morning",0.9,26.3235740065998,3.86666666666667,9.69166401909891,1.95888888888889,0.244444444444444
"skatepark",2026-05-29 07:00:00,23.84,15.42,32.75,40.69,1022.35,-77.97,1022.38,0.65,22.68,9.69,267.48,17.5,271.8,21.11,23.81,46.6368374955115,29.5,0.955,2026-05-29 07:54:30,31,"park",NA,NA,NA,NA,"skatepark",2026-05-29 09:54:30,9.9,42.5599768667438,"morning",0.65,22.7968374955115,3.52222222222222,5.76689487913453,2.36111111111111,-0.203333333333333
"skatepark",2026-05-29 08:00:00,25.14,16.07,34.46,38.72,1022.16,-76.63,1022.22,0.61,23.78,10.12,315.68,18.15,261.13,22.01,25.1,48.2241488658433,30.7,0.955,2026-05-29 08:55:30,19,"park",NA,NA,NA,NA,"skatepark",2026-05-29 10:55:30,10.9166666666667,50.5462337809935,"midday",0.61,23.0841488658433,0.829999999999998,-3.06660516284843,1.68,-0.364
"skatepark",2026-05-29 10:00:00,26.35,15.86,36.53,32.62,1021.5,-70.84,1021.54,1.14,24.66,8.62,359.55,18.4,257.87,22.76,26.29,57.2763145689433,33.1,0.955,2026-05-29 10:54:30,31,"park",NA,NA,NA,NA,"skatepark",2026-05-29 12:54:30,12.9,59.0137119220027,"midday",1.14,30.9263145689433,2.2,4.51312491062668,1.165,0.0279999999999998
"skatepark",2026-05-29 11:00:00,27.83,16.38,37.4,29.89,1020.73,-64.68,1020.81,0.72,25.99,8.61,417.58,18.63,250.09,23.2,27.78,52.4861114163818,33.2,0.955,2026-05-29 11:54:30,31,"park",NA,NA,NA,NA,"skatepark",2026-05-29 13:54:30,13.9,57.5028538505128,"midday",0.72,24.6561114163818,0.840000000000003,-2.59703165699013,1.446,-0.378
"skatepark",2026-05-29 12:00:00,28.09,16.59,38.89,29.98,1019.97,-57.94,1020,1.16,26.34,8.89,436.29,19.29,240.93,24.04,28.06,60.5518650910169,35.1,0.955,2026-05-29 12:54:30,31,"park",NA,NA,NA,NA,"skatepark",2026-05-29 14:54:30,14.9,52.3607548669767,"midday",1.16,32.4618650910168,2.94444444444444,6.81438918958295,1.15444444444444,-0.048888888888889
